tx_id,user_id,date,region,merchant,amount
105030,U1011,2024-01-07,North,Electronics,53.34
105031,U1014,2024-01-07,South,RideShare,55.49
105032,U1277,2024-01-07,West,RideShare,117.63
105033,U1071,2024-01-07,East,CafeX,94.71
105034,U1176,2024-01-07,North,RideShare,155.44
105035,U1308,2024-01-07,South,StoreB,110.4
105036,U1174,2024-01-07,West,StoreB,118.76
105037,U1000,2024-01-07,West,TravelCo,93.49
105038,U1275,2024-01-07,South,CafeX,68.28
105039,U1339,2024-01-07,West,OnlineShop,280.45
105040,U1154,2024-01-07,West,CafeX,88.95
105041,U1014,2024-01-07,West,RideShare,22.01
105042,U1344,2024-01-07,East,RideShare,9.3
105043,U1209,2024-01-07,South,Electronics,23.6
105044,U1122,2024-01-07,East,RideShare,44.86
105045,U1133,2024-01-07,West,Grocery,5
105046,U1270,2024-01-07,West,StoreB,63.59
105047,U1058,2024-01-07,South,Pharmacy,5
105048,U1093,2024-01-07,West,StoreB,5
105049,U1348,2024-01-07,North,RideShare,5
105050,U1387,2024-01-07,South,Grocery,32.71
105051,U1018,2024-01-07,East,Electronics,112.9
105052,U1224,2024-01-07,North,CafeX,75.51
105053,U1366,2024-01-07,West,OnlineShop,5
105054,U1399,2024-01-07,East,RideShare,78.54
105055,U1202,2024-01-07,West,TravelCo,139.17
105056,U1171,2024-01-07,North,Grocery,85.54
105057,U1000,2024-01-07,West,Grocery,95.66
105058,U1213,2024-01-07,West,Electronics,121.23
105059,U1005,2024-01-07,East,Pharmacy,5
105060,U1368,2024-01-07,West,Pharmacy,74.28
105061,U1094,2024-01-07,South,TravelCo,64.83
105062,U1271,2024-01-07,East,TravelCo,89.25
105063,U1347,2024-01-07,North,CafeX,74.86
105064,U1229,2024-01-07,West,Pharmacy,50.33
105065,U1237,2024-01-07,North,Pharmacy,43.07
105066,U1129,2024-01-07,North,StoreA,26.16
105067,U1025,2024-01-07,South,Pharmacy,61.78
105068,U1089,2024-01-07,South,TravelCo,12.03
105069,U1148,2024-01-07,West,RideShare,403.12
105070,U1386,2024-01-07,East,Electronics,10.78
105071,U1300,2024-01-07,South,CafeX,77.56
105072,U1140,2024-01-07,West,StoreA,119.5
105073,U1110,2024-01-07,North,Grocery,85.13
105074,U1028,2024-01-07,East,Pharmacy,42.67
105075,U1237,2024-01-07,West,OnlineShop,113.73
105076,U1076,2024-01-07,West,CafeX,96.78
105077,U1234,2024-01-07,North,TravelCo,100.78
105078,U1023,2024-01-07,East,CafeX,6.8
105079,U1140,2024-01-07,South,RideShare,112.73
105080,U1142,2024-01-07,South,OnlineShop,93.47
105081,U1188,2024-01-07,North,Electronics,8.16
105082,U1112,2024-01-07,East,OnlineShop,106.62
105083,U1223,2024-01-07,West,OnlineShop,116.0
105084,U1087,2024-01-07,West,OnlineShop,19.01
105085,U1044,2024-01-07,South,StoreB,76.6
105086,U1132,2024-01-07,North,StoreA,94.84
105087,U1170,2024-01-07,South,Grocery,56.92
105088,U1274,2024-01-07,West,CafeX,79.79
105089,U1336,2024-01-07,North,StoreB,82.58
105090,U1311,2024-01-07,West,OnlineShop,114.73
105091,U1289,2024-01-07,West,Electronics,5
105092,U1123,2024-01-07,West,Grocery,79.14
105093,U1144,2024-01-07,North,StoreA,105.62
105094,U1095,2024-01-07,South,TravelCo,185.27
105095,U1201,2024-01-07,South,StoreB,118.35
105096,U1147,2024-01-07,East,StoreA,97.11
105097,U1291,2024-01-07,West,Grocery,54.92
105098,U1233,2024-01-07,West,Grocery,187.29
105099,U1000,2024-01-07,North,StoreB,69.81
105100,U1301,2024-01-07,East,StoreB,406.34
105101,U1093,2024-01-07,North,CafeX,92.5
105102,U1101,2024-01-07,East,Electronics,5
105103,U1273,2024-01-07,West,Pharmacy,157.8
105104,U1129,2024-01-07,West,TravelCo,21.47
105105,U1352,2024-01-07,East,Electronics,99.81
105106,U1334,2024-01-07,East,Grocery,113.57
105107,U1110,2024-01-07,West,Electronics,10.34
105108,U1026,2024-01-07,North,Pharmacy,71.53
105109,U1304,2024-01-07,North,Grocery,78.46
105110,U1166,2024-01-07,North,Electronics,97.46
105111,U1200,2024-01-07,East,StoreA,32.09
105112,U1313,2024-01-07,West,RideShare,89.15
105113,U1032,2024-01-07,East,OnlineShop,127.59
105114,U1108,2024-01-07,South,Grocery,18.13
105115,U1322,2024-01-07,West,RideShare,71.35
105116,U1071,2024-01-07,East,Electronics,84.11
105117,U1332,2024-01-07,South,TravelCo,86.81
105118,U1395,2024-01-07,North,StoreB,85.82
105119,U1107,2024-01-07,East,RideShare,5
105120,U1311,2024-01-07,East,CafeX,152.94
105121,U1218,2024-01-07,North,OnlineShop,45.36
105122,U1024,2024-01-07,East,TravelCo,95.74
105123,U1221,2024-01-07,East,CafeX,154.38
105124,U1223,2024-01-07,North,StoreA,82.8
105125,U1039,2024-01-07,West,StoreB,5.41
105126,U1041,2024-01-07,South,RideShare,119.52
105127,U1274,2024-01-07,West,Grocery,94.26
105128,U1033,2024-01-07,East,StoreB,237.05
105129,U1046,2024-01-07,South,Grocery,784.4
105130,U1358,2024-01-07,East,TravelCo,82.23
105131,U1151,2024-01-07,North,TravelCo,54.52
105132,U1371,2024-01-07,West,OnlineShop,44.95
105133,U1370,2024-01-07,North,OnlineShop,5
105134,U1323,2024-01-07,West,StoreA,77.11
105135,U1301,2024-01-07,South,Electronics,108.3
105136,U1265,2024-01-07,East,CafeX,193.47
105137,U1239,2024-01-07,East,Electronics,5
105138,U1132,2024-01-07,West,StoreA,134.01
105139,U1092,2024-01-07,West,StoreA,212.38
105140,U1035,2024-01-07,East,OnlineShop,81.96
105141,U1005,2024-01-07,North,StoreA,39.13
105142,U1137,2024-01-07,North,Grocery,81.52
105143,U1042,2024-01-07,South,CafeX,89.16
105144,U1176,2024-01-07,South,TravelCo,94.59
105145,U1173,2024-01-07,North,CafeX,29.0
105146,U1302,2024-01-07,West,Grocery,65.31
105147,U1072,2024-01-07,South,TravelCo,52.29
105148,U1376,2024-01-07,West,TravelCo,43.39
105149,U1083,2024-01-07,South,Pharmacy,25.9
105150,U1041,2024-01-07,East,OnlineShop,5
105151,U1008,2024-01-07,East,OnlineShop,5
105152,U1095,2024-01-07,West,Electronics,132.37
105153,U1255,2024-01-07,East,Electronics,5
105154,U1254,2024-01-07,East,Pharmacy,65.64
105155,U1175,2024-01-07,West,Electronics,100.19
105156,U1126,2024-01-07,South,StoreB,132.4
105157,U1029,2024-01-07,East,Electronics,82.45
105158,U1174,2024-01-07,North,OnlineShop,68.15
105159,U1387,2024-01-07,North,StoreB,128.28
105160,U1180,2024-01-07,South,OnlineShop,125.86
105161,U1162,2024-01-07,East,StoreB,5
105162,U1218,2024-01-07,East,CafeX,75.92
105163,U1010,2024-01-07,North,Electronics,74.89
105164,U1321,2024-01-07,East,Pharmacy,5
105165,U1327,2024-01-07,West,Grocery,24.92
105166,U1202,2024-01-07,East,TravelCo,36.04
105167,U1255,2024-01-07,South,Grocery,49.37
105168,U1303,2024-01-07,South,Grocery,5
105169,U1070,2024-01-07,West,TravelCo,120.13
105170,U1070,2024-01-07,East,Pharmacy,83.34
105171,U1066,2024-01-07,East,Grocery,135.36
105172,U1245,2024-01-07,East,Electronics,68.63
105173,U1159,2024-01-07,South,Pharmacy,5
105174,U1319,2024-01-07,West,RideShare,156.74
105175,U1201,2024-01-07,West,Pharmacy,116.02
105176,U1097,2024-01-08,West,StoreB,23.49
105177,U1191,2024-01-08,West,Pharmacy,101.38
105178,U1002,2024-01-08,East,StoreB,72.06
105179,U1399,2024-01-08,West,OnlineShop,48.64
105180,U1140,2024-01-08,West,CafeX,5
105181,U1082,2024-01-08,South,CafeX,91.89
105182,U1347,2024-01-08,North,OnlineShop,145.7
105183,U1343,2024-01-08,North,TravelCo,122.82
105184,U1309,2024-01-08,West,Pharmacy,115.32
105185,U1041,2024-01-08,South,CafeX,46.87
105186,U1373,2024-01-08,East,StoreA,5
105187,U1316,2024-01-08,West,RideShare,39.55
105188,U1084,2024-01-08,East,Electronics,5.79
105189,U1099,2024-01-08,West,Electronics,74.18
105190,U1135,2024-01-08,South,RideShare,89.73
105191,U1068,2024-01-08,North,StoreA,68.78
105192,U1157,2024-01-08,West,StoreB,80.65
105193,U1172,2024-01-08,South,CafeX,60.91
105194,U1287,2024-01-08,North,Pharmacy,104.88
105195,U1000,2024-01-08,East,StoreA,57.3
105196,U1060,2024-01-08,East,RideShare,120.14
105197,U1381,2024-01-08,North,TravelCo,5
105198,U1054,2024-01-08,North,Grocery,103.76
105199,U1255,2024-01-08,West,StoreB,123.5
105200,U1194,2024-01-08,West,RideShare,84.35
105201,U1150,2024-01-08,East,StoreA,62.48
105202,U1323,2024-01-08,South,Grocery,129.74
105203,U1290,2024-01-08,East,StoreB,72.64
105204,U1299,2024-01-08,East,StoreA,33.26
105205,U1081,2024-01-08,South,CafeX,5
105206,U1079,2024-01-08,West,StoreB,64.38
105207,U1105,2024-01-08,East,RideShare,95.11
105208,U1010,2024-01-08,East,Electronics,169.34
105209,U1191,2024-01-08,East,OnlineShop,91.27
105210,U1386,2024-01-08,South,Pharmacy,37.77
105211,U1321,2024-01-08,East,TravelCo,47.53
105212,U1098,2024-01-08,South,Electronics,56.84
105213,U1348,2024-01-08,South,StoreA,69.69
105214,U1247,2024-01-08,West,StoreB,75.61
105215,U1290,2024-01-08,East,OnlineShop,24.19
105216,U1345,2024-01-08,South,CafeX,115.18
105217,U1020,2024-01-08,East,RideShare,108.3
105218,U1269,2024-01-08,West,CafeX,67.5
105219,U1240,2024-01-08,South,CafeX,33.59
105220,U1008,2024-01-08,East,Pharmacy,47.74
105221,U1238,2024-01-08,North,TravelCo,117.79
105222,U1012,2024-01-08,West,Grocery,72.11
105223,U1022,2024-01-08,West,Pharmacy,20.59
105224,U1070,2024-01-08,West,StoreB,117.75
105225,U1129,2024-01-08,West,RideShare,72.88
105226,U1205,2024-01-08,West,Pharmacy,131.3
105227,U1285,2024-01-08,West,CafeX,49.63
105228,U1010,2024-01-08,North,StoreA,55.1
105229,U1076,2024-01-08,West,CafeX,126.13
105230,U1325,2024-01-08,East,StoreB,125.85
105231,U1278,2024-01-08,West,CafeX,15.12
105232,U1202,2024-01-08,South,Electronics,48.32
105233,U1157,2024-01-08,North,StoreA,5
105234,U1235,2024-01-08,South,CafeX,28.2
105235,U1055,2024-01-08,North,StoreA,106.73
105236,U1229,2024-01-08,South,StoreA,102.37
105237,U1076,2024-01-08,North,OnlineShop,216.22
105238,U1190,2024-01-08,North,Pharmacy,5.5
105239,U1244,2024-01-08,South,Pharmacy,104.2
105240,U1051,2024-01-08,South,TravelCo,5
105241,U1318,2024-01-08,East,Pharmacy,91.38
105242,U1220,2024-01-08,South,Grocery,131.69
105243,U1227,2024-01-08,North,Pharmacy,33.13
105244,U1224,2024-01-08,North,OnlineShop,27.3
105245,U1121,2024-01-08,East,TravelCo,5
105246,U1204,2024-01-08,West,OnlineShop,134.59
105247,U1163,2024-01-08,South,StoreA,75.26
105248,U1052,2024-01-08,North,Pharmacy,5.37
105249,U1076,2024-01-08,North,Grocery,90.66
105250,U1279,2024-01-08,East,RideShare,34.06
105251,U1008,2024-01-08,North,StoreB,51.56
105252,U1021,2024-01-08,East,Pharmacy,161.44
105253,U1320,2024-01-08,East,Grocery,41.2
105254,U1236,2024-01-08,North,OnlineShop,65.22
105255,U1161,2024-01-08,West,StoreB,33.42
105256,U1281,2024-01-08,South,StoreB,46.42
105257,U1090,2024-01-08,East,CafeX,151.13
105258,U1047,2024-01-08,East,StoreB,50.07
105259,U1383,2024-01-08,South,Grocery,56.32
105260,U1348,2024-01-08,South,TravelCo,63.04
105261,U1359,2024-01-08,South,OnlineShop,122.28
105262,U1399,2024-01-08,East,Pharmacy,136.81
105263,U1149,2024-01-08,East,Electronics,26.28
105264,U1159,2024-01-08,North,OnlineShop,107.29
105265,U1051,2024-01-08,North,OnlineShop,155.37
105266,U1177,2024-01-08,East,Grocery,5
105267,U1232,2024-01-08,North,Grocery,18.39
105268,U1031,2024-01-08,West,StoreB,129.39
105269,U1277,2024-01-08,South,TravelCo,93.46
105270,U1274,2024-01-08,South,OnlineShop,44.02
105271,U1169,2024-01-08,West,OnlineShop,90.17
105272,U1335,2024-01-08,North,OnlineShop,75.27
105273,U1278,2024-01-08,West,StoreA,56.2
105274,U1183,2024-01-08,East,OnlineShop,42.78
105275,U1317,2024-01-08,North,Grocery,33.71
105276,U1170,2024-01-08,South,StoreA,70.85
105277,U1010,2024-01-08,East,StoreA,189.37
105278,U1174,2024-01-08,East,Electronics,92.39
105279,U1280,2024-01-08,North,RideShare,53.66
105280,U1113,2024-01-08,West,OnlineShop,67.73
105281,U1367,2024-01-08,East,TravelCo,110.14
105282,U1143,2024-01-08,North,TravelCo,93.98
105283,U1302,2024-01-08,North,CafeX,86.83
105284,U1030,2024-01-08,North,CafeX,157.52
105285,U1016,2024-01-08,North,Grocery,37.24
105286,U1327,2024-01-08,East,TravelCo,80.93
105287,U1044,2024-01-08,West,CafeX,9.02
105288,U1248,2024-01-08,West,Electronics,102.34
105289,U1330,2024-01-08,North,TravelCo,54.18
105290,U1102,2024-01-08,North,Grocery,186.37
105291,U1304,2024-01-08,North,StoreA,781.05
105292,U1160,2024-01-08,West,OnlineShop,5
105293,U1178,2024-01-08,East,RideShare,41.06
105294,U1031,2024-01-08,South,CafeX,5
105295,U1347,2024-01-08,South,RideShare,30.81
105296,U1142,2024-01-08,North,CafeX,18.47
105297,U1268,2024-01-08,East,RideShare,51.42
105298,U1180,2024-01-08,West,StoreB,150.25
105299,U1347,2024-01-08,South,TravelCo,111.27
105300,U1174,2024-01-08,West,StoreA,81.49
105301,U1072,2024-01-08,South,RideShare,9.47
105302,U1323,2024-01-08,West,CafeX,109.59
105303,U1278,2024-01-08,East,CafeX,5
105304,U1088,2024-01-08,East,CafeX,49.17
105305,U1216,2024-01-08,North,TravelCo,81.75
105306,U1102,2024-01-08,South,RideShare,49.33
105307,U1056,2024-01-08,West,OnlineShop,81.04
105308,U1362,2024-01-08,West,Pharmacy,19.61
105309,U1095,2024-01-08,East,RideShare,83.19
105310,U1077,2024-01-08,South,StoreA,119.82
105311,U1323,2024-01-08,East,StoreA,71.94
105312,U1134,2024-01-08,West,CafeX,46.36
105313,U1220,2024-01-08,West,StoreA,135.32
105314,U1211,2024-01-08,North,Grocery,74.41
105315,U1202,2024-01-08,West,Electronics,24.79
105316,U1059,2024-01-08,North,CafeX,153.66
105317,U1287,2024-01-08,West,Grocery,5
105318,U1362,2024-01-08,South,OnlineShop,84.53
105319,U1157,2024-01-08,South,OnlineShop,55.38
105320,U1221,2024-01-08,East,Grocery,58.23
105321,U1060,2024-01-08,North,Grocery,5
105322,U1334,2024-01-08,West,StoreB,85.77
105323,U1191,2024-01-08,South,StoreB,109.53
105324,U1260,2024-01-08,North,CafeX,45.33
105325,U1089,2024-01-08,North,Grocery,67.12
105326,U1100,2024-01-08,East,Grocery,110.04
105327,U1050,2024-01-08,North,Grocery,134.43
105328,U1335,2024-01-08,West,StoreB,69.74
105329,U1224,2024-01-08,North,RideShare,74.41
105330,U1099,2024-01-08,East,Pharmacy,74.31
105331,U1386,2024-01-08,West,StoreB,41.04
105332,U1245,2024-01-08,South,RideShare,85.74
105333,U1323,2024-01-08,East,Grocery,58.72
105334,U1234,2024-01-08,East,OnlineShop,99.96
105335,U1143,2024-01-08,North,CafeX,95.56
105336,U1326,2024-01-08,East,StoreA,111.49
105337,U1043,2024-01-08,West,RideShare,53.09
105338,U1084,2024-01-08,South,CafeX,69.85
105339,U1045,2024-01-08,West,Grocery,5
105340,U1124,2024-01-08,South,OnlineShop,51.18
105341,U1335,2024-01-08,East,Pharmacy,266.88
105342,U1126,2024-01-08,East,Grocery,58.59
105343,U1257,2024-01-08,West,TravelCo,5
105344,U1345,2024-01-08,East,RideShare,83.17
105345,U1003,2024-01-08,South,OnlineShop,61.54
105346,U1076,2024-01-08,East,Pharmacy,71.84
105347,U1196,2024-01-08,West,TravelCo,88.13
105348,U1293,2024-01-08,North,RideShare,84.63
105349,U1042,2024-01-08,South,OnlineShop,69.34
105350,U1385,2024-01-08,West,RideShare,86.87
105351,U1171,2024-01-08,West,RideShare,49.89
105352,U1232,2024-01-08,West,StoreB,111.84
105353,U1386,2024-01-08,North,RideShare,119.66
105354,U1139,2024-01-08,West,OnlineShop,5
105355,U1297,2024-01-08,East,StoreA,88.11
105356,U1338,2024-01-08,East,OnlineShop,5
105357,U1002,2024-01-08,North,OnlineShop,153.45
105358,U1334,2024-01-08,West,StoreA,128.73
105359,U1015,2024-01-08,South,OnlineShop,41.14
105360,U1084,2024-01-08,North,RideShare,85.64
105361,U1208,2024-01-08,West,Pharmacy,5
105362,U1377,2024-01-08,South,StoreA,42.75
105363,U1261,2024-01-08,North,Electronics,65.35
105364,U1337,2024-01-08,North,Grocery,55.77
105365,U1156,2024-01-08,West,Pharmacy,120.26
105366,U1055,2024-01-08,East,Pharmacy,29.48
105367,U1197,2024-01-08,West,OnlineShop,41.5
105368,U1253,2024-01-08,East,Electronics,65.51
105369,U1041,2024-01-08,East,Grocery,46.02
105370,U1363,2024-01-08,West,Electronics,115.67
105371,U1039,2024-01-08,South,Electronics,13.08
105372,U1102,2024-01-08,West,OnlineShop,121.54
105373,U1338,2024-01-08,West,OnlineShop,67.69
105374,U1242,2024-01-08,East,TravelCo,82.9
105375,U1314,2024-01-08,South,RideShare,68.67
105376,U1170,2024-01-08,East,RideShare,120.77
105377,U1361,2024-01-08,West,RideShare,5
105378,U1101,2024-01-08,North,StoreA,5
105379,U1036,2024-01-08,North,RideShare,71.09
105380,U1024,2024-01-08,South,Pharmacy,9.72
105381,U1150,2024-01-08,North,Electronics,5
105382,U1384,2024-01-08,North,OnlineShop,5
105383,U1252,2024-01-08,South,Electronics,49.98
105384,U1060,2024-01-08,North,Pharmacy,14.33
105385,U1345,2024-01-08,North,StoreB,77.84
105386,U1266,2024-01-08,North,TravelCo,51.74
105387,U1240,2024-01-08,West,Electronics,5
105388,U1214,2024-01-08,East,TravelCo,59.19
105389,U1212,2024-01-08,North,RideShare,86.12
105390,U1196,2024-01-08,North,RideShare,31.75
105391,U1016,2024-01-08,South,RideShare,103.37
105392,U1341,2024-01-08,East,OnlineShop,98.32
105393,U1252,2024-01-08,North,StoreB,150.58
105394,U1321,2024-01-08,North,Pharmacy,107.24
105395,U1306,2024-01-08,West,CafeX,94.23
105396,U1372,2024-01-08,West,StoreB,39.11
105397,U1101,2024-01-08,East,RideShare,51.84
105398,U1072,2024-01-08,North,RideShare,66.5
105399,U1374,2024-01-08,East,Electronics,53.58
105400,U1254,2024-01-08,East,Pharmacy,131.8
105401,U1034,2024-01-08,South,OnlineShop,69.34
105402,U1216,2024-01-08,North,StoreA,5
105403,U1310,2024-01-08,West,TravelCo,91.05
105404,U1015,2024-01-08,North,StoreB,74.65
105405,U1219,2024-01-08,North,Pharmacy,87.32
105406,U1102,2024-01-08,North,Grocery,65.75
105407,U1382,2024-01-08,North,CafeX,70.28
105408,U1360,2024-01-08,North,Electronics,60.26
105409,U1367,2024-01-08,South,Pharmacy,60.15
105410,U1147,2024-01-08,South,Grocery,57.69
105411,U1248,2024-01-08,West,Pharmacy,120.65
105412,U1378,2024-01-08,North,StoreA,97.75
105413,U1098,2024-01-08,West,Electronics,59.58
105414,U1248,2024-01-08,West,RideShare,77.46
105415,U1308,2024-01-08,West,Grocery,5
105416,U1060,2024-01-08,North,StoreA,54.48
105417,U1216,2024-01-08,West,Pharmacy,63.97
105418,U1304,2024-01-08,West,Pharmacy,50.81
105419,U1282,2024-01-08,East,Grocery,5
105420,U1318,2024-01-08,South,StoreA,91.43
105421,U1337,2024-01-08,South,Electronics,78.6
105422,U1191,2024-01-08,South,CafeX,137.01
105423,U1340,2024-01-08,East,OnlineShop,61.95
105424,U1136,2024-01-08,South,Pharmacy,101.49
105425,U1026,2024-01-08,East,TravelCo,70.73
105426,U1273,2024-01-08,West,RideShare,92.45
105427,U1334,2024-01-08,North,StoreB,109.48
105428,U1260,2024-01-08,North,OnlineShop,84.18
105429,U1380,2024-01-08,West,Pharmacy,100.63
105430,U1378,2024-01-08,South,TravelCo,130.49
105431,U1038,2024-01-08,West,RideShare,5
105432,U1325,2024-01-08,West,StoreB,87.22
105433,U1049,2024-01-08,West,Grocery,5
105434,U1205,2024-01-08,West,TravelCo,42.07
105435,U1377,2024-01-08,South,TravelCo,10.9
105436,U1339,2024-01-08,North,CafeX,59.89
105437,U1204,2024-01-08,West,RideShare,31.38
105438,U1011,2024-01-08,West,Pharmacy,152.49
105439,U1042,2024-01-08,South,OnlineShop,18.81
105440,U1074,2024-01-08,North,OnlineShop,154.36
105441,U1272,2024-01-08,North,RideShare,43.37
105442,U1350,2024-01-08,West,RideShare,189.47
105443,U1344,2024-01-08,East,Electronics,5
105444,U1259,2024-01-08,South,Pharmacy,99.48
105445,U1370,2024-01-08,West,TravelCo,48.38
105446,U1194,2024-01-08,East,StoreB,21.09
105447,U1194,2024-01-08,East,OnlineShop,80.49
105448,U1233,2024-01-08,South,Pharmacy,5
105449,U1086,2024-01-08,South,TravelCo,69.45
105450,U1357,2024-01-08,East,Electronics,33.23
105451,U1389,2024-01-08,East,StoreA,5
105452,U1111,2024-01-08,West,RideShare,82.94
105453,U1391,2024-01-08,West,OnlineShop,112.84
105454,U1362,2024-01-08,East,CafeX,962.06
105455,U1022,2024-01-08,North,Pharmacy,104.54
105456,U1083,2024-01-08,North,StoreA,65.49
105457,U1339,2024-01-08,South,CafeX,20.63
105458,U1078,2024-01-08,North,StoreA,724.67
105459,U1344,2024-01-08,East,Pharmacy,72.36
105460,U1183,2024-01-08,West,StoreA,135.11
105461,U1133,2024-01-08,South,StoreB,130.41
105462,U1352,2024-01-08,South,Electronics,35.36
105463,U1317,2024-01-08,West,RideShare,29.71
105464,U1182,2024-01-08,North,TravelCo,90.73
105465,U1280,2024-01-08,West,StoreB,64.73
105466,U1307,2024-01-08,South,Grocery,20.22
105467,U1308,2024-01-08,West,TravelCo,128.58
105468,U1118,2024-01-08,South,CafeX,49.8
105469,U1190,2024-01-08,East,Electronics,133.63
105470,U1328,2024-01-08,South,Electronics,83.1
105471,U1196,2024-01-08,East,Grocery,35.89
105472,U1029,2024-01-08,North,CafeX,83.42
105473,U1229,2024-01-08,North,Electronics,50.78
105474,U1115,2024-01-08,South,StoreB,33.98
105475,U1216,2024-01-08,West,StoreB,129.06
105476,U1290,2024-01-08,West,CafeX,5
105477,U1378,2024-01-08,South,StoreB,138.75
105478,U1267,2024-01-08,East,RideShare,5
105479,U1244,2024-01-08,West,Pharmacy,78.36
105480,U1299,2024-01-08,West,StoreA,116.72
105481,U1287,2024-01-08,West,Electronics,115.98
105482,U1088,2024-01-08,North,Grocery,26.97
105483,U1300,2024-01-08,South,StoreB,60.78
105484,U1103,2024-01-08,East,StoreA,102.93
105485,U1249,2024-01-08,West,TravelCo,60.71
105486,U1130,2024-01-08,South,Electronics,26.24
105487,U1088,2024-01-08,North,Grocery,87.73
105488,U1010,2024-01-08,East,Pharmacy,150.43
105489,U1191,2024-01-08,South,Pharmacy,135.17
105490,U1257,2024-01-08,East,OnlineShop,31.78
105491,U1095,2024-01-08,South,Grocery,107.89
105492,U1103,2024-01-08,North,CafeX,105.88
105493,U1000,2024-01-08,South,OnlineShop,52.31
105494,U1322,2024-01-08,South,StoreB,99.34
105495,U1045,2024-01-08,East,StoreB,34.14
105496,U1350,2024-01-08,South,Electronics,91.07
105497,U1189,2024-01-08,South,TravelCo,5
105498,U1358,2024-01-08,North,Pharmacy,75.43
